sol_id,cargolist,ships,constr,algo,b_var,hc,hc_n,iter_n,packages_n,total_costs,total_costs_pct,mass_pct,volume_pct
1748,1,False,False,greedy,first,False,20,10000,78,1984426525,0.6,87.3,86.47
1749,1,False,False,greedy,first,False,20,10000,77,1984210940,0.6,86.92,84.85
1750,1,False,False,greedy,first,False,20,10000,78,1983921115,0.6,87.03,87.24
1751,1,False,False,greedy,first,False,20,10000,78,1981190265,0.6,85.48,86.34
1752,1,False,False,greedy,first,False,20,10000,77,1982971070,0.6,85.63,86.29
1753,1,False,False,greedy,first,False,20,10000,79,1981371940,0.6,85.24,85.95
1754,1,False,False,greedy,first,False,20,10000,78,1983370265,0.6,86.82,86.8
1755,1,False,False,greedy,first,False,20,10000,79,1984863255,0.6,86.88,87.39
1756,1,False,False,greedy,first,False,20,10000,80,1983662775,0.6,85.45,87.96
1757,1,False,False,greedy,first,False,20,10000,79,1984306675,0.6,87.15,86.28
1758,1,False,False,greedy,first,False,20,10000,79,1985118040,0.6,87.33,86.65
1759,1,False,False,greedy,first,False,20,10000,79,1984267740,0.6,86.31,87.5
1760,1,False,False,greedy,first,False,20,10000,79,1983863970,0.6,86.84,86.86
1761,1,False,False,greedy,first,False,20,10000,80,1984236900,0.6,86.72,85.78
1762,1,False,False,greedy,first,False,20,10000,78,1985877740,0.6,87.66,87.64
1763,1,False,False,greedy,first,False,20,10000,78,1980668790,0.6,84.86,85.95
1764,1,False,False,greedy,first,False,20,10000,78,1983009760,0.6,85.79,86.61
1765,1,False,False,greedy,first,False,20,10000,79,1983613255,0.6,86.28,86.29
1766,1,False,False,greedy,first,False,20,10000,79,1987434875,0.6,88.52,87.82
1767,1,False,False,greedy,first,False,20,10000,79,1986383685,0.6,87.74,87.53
1768,1,False,False,greedy,first,False,20,10000,78,1983040435,0.6,86.16,86.53
1769,1,False,False,greedy,first,False,20,10000,81,1987998230,0.6,88.17,88.14
1770,1,False,False,greedy,first,False,20,10000,78,1983051090,0.6,86.58,86.55
1771,1,False,False,greedy,first,False,20,10000,79,1986646030,0.6,88.16,86.75
1772,1,False,False,greedy,first,False,20,10000,79,1981834205,0.6,85.63,87.01
1773,1,False,False,greedy,first,False,20,10000,80,1985253790,0.6,86.19,87.7
1774,1,False,False,greedy,first,False,20,10000,78,1981564425,0.6,84.47,86.3
1775,1,False,False,greedy,first,False,20,10000,77,1979950560,0.6,84.02,84.87
1776,1,False,False,greedy,first,False,20,10000,77,1980947815,0.6,85.01,85.78
1777,1,False,False,greedy,first,False,20,10000,78,1980701380,0.6,84.73,86.32
1778,1,False,False,greedy,first,False,20,10000,79,1983904645,0.6,86.34,88.38
1779,1,False,False,greedy,first,False,20,10000,78,1983522525,0.6,86.34,86.76
1780,1,False,False,greedy,first,False,20,10000,80,1984697275,0.6,86.07,87.73
1781,1,False,False,greedy,first,False,20,10000,81,1987911100,0.6,88.48,87.89
1782,1,False,False,greedy,first,False,20,10000,77,1979950520,0.6,84.11,85.33
1783,1,False,False,greedy,first,False,20,10000,78,1984634740,0.6,87.03,86.82
1784,1,False,False,greedy,first,False,20,10000,79,1985052140,0.6,87.28,86.84
1785,1,False,False,greedy,first,False,20,10000,78,1983273545,0.6,86.28,86.75
1786,1,False,False,greedy,first,False,20,10000,78,1982160180,0.6,85.15,86.14
1787,1,False,False,greedy,first,False,20,10000,79,1984877820,0.6,87.22,87.17
1788,1,False,False,greedy,first,False,20,10000,78,1983589085,0.6,86.79,86.43
1789,1,False,False,greedy,first,False,20,10000,77,1985431360,0.6,87.2,87.11
1790,1,False,False,greedy,first,False,20,10000,79,1982925230,0.6,86.22,86.55
1791,1,False,False,greedy,first,False,20,10000,79,1985686885,0.6,87.38,87.13
1792,1,False,False,greedy,first,False,20,10000,78,1983075845,0.6,85.64,86.16
1793,1,False,False,greedy,first,False,20,10000,79,1979744645,0.6,84.17,85.97
1794,1,False,False,greedy,first,False,20,10000,79,1986819040,0.6,87.95,87.57
1795,1,False,False,greedy,first,False,20,10000,79,1985093410,0.6,86.98,87.34
